id,name,city,state,latitude,longitude,categories,sub_categories,tags,cost_per_day,rating,description,visit_duration_hours,best_time_to_visit,photos,website_url,google_maps_url,opening_hours,entry_fee,is_active,nearby_attractions,facilities,created_at,updated_at
mp_kha_002,Lakshmana Temple,Khajuraho,Madhya Pradesh,24.8355,79.91,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.5,"Lakshmana Temple is a popular religious destination in Khajuraho, Madhya Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.063758,2026-01-23T14:14:17.063759
mp_kha_003,Western Group of Temples,Khajuraho,Madhya Pradesh,24.8304,79.907,"[""history""]",[],"[""tourism"", ""travel""]",50,4.8,"Western Group of Temples is a popular history destination in Khajuraho, Madhya Pradesh.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.063775,2026-01-23T14:14:17.063777
mp_kha_004,Chaturbhuj Temple,Khajuraho,Madhya Pradesh,24.8378,79.9216,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.0,"Chaturbhuj Temple is a popular religious destination in Khajuraho, Madhya Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.063795,2026-01-23T14:14:17.063796
mp_kha_005,Parsvanath Temple,Khajuraho,Madhya Pradesh,24.8106,79.8985,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.8,"Parsvanath Temple is a popular religious destination in Khajuraho, Madhya Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.063813,2026-01-23T14:14:17.063814
mp_kha_006,Raneh Falls,Khajuraho,Madhya Pradesh,24.8199,79.9252,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.2,"Raneh Falls is a popular nature destination in Khajuraho, Madhya Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.063830,2026-01-23T14:14:17.063832
mp_kha_007,Archaeological Museum Khajuraho,Khajuraho,Madhya Pradesh,24.8285,79.924,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.4,"Archaeological Museum Khajuraho is a popular cultural destination in Khajuraho, Madhya Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.063847,2026-01-23T14:14:17.063849
mp_kha_008,Jain Temples Khajuraho,Khajuraho,Madhya Pradesh,24.8458,79.9177,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.9,"Jain Temples Khajuraho is a popular religious destination in Khajuraho, Madhya Pradesh.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.063864,2026-01-23T14:14:17.063866
mp_kha_009,Dulhadev Temple,Khajuraho,Madhya Pradesh,24.8432,79.8977,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.3,"Dulhadev Temple is a popular religious destination in Khajuraho, Madhya Pradesh.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.063881,2026-01-23T14:14:17.063882
mp_kha_010,Sound and Light Show,Khajuraho,Madhya Pradesh,24.8334,79.896,"[""cultural""]",[],"[""tourism"", ""travel""]",200,4.4,"Sound and Light Show is a popular cultural destination in Khajuraho, Madhya Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.063898,2026-01-23T14:14:17.063900
gj_ahm_002,Kankaria Lake,Ahmedabad,Gujarat,23.0148,72.5669,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.4,"Kankaria Lake is a popular adventure destination in Ahmedabad, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.063934,2026-01-23T14:14:17.063935
gj_ahm_005,Jama Masjid Ahmedabad,Ahmedabad,Gujarat,23.0091,72.5581,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.7,"Jama Masjid Ahmedabad is a popular religious destination in Ahmedabad, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.063984,2026-01-23T14:14:17.063986
gj_ahm_006,Akshardham Gandhinagar,Ahmedabad,Gujarat,23.0076,72.5806,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.3,"Akshardham Gandhinagar is a popular religious destination in Ahmedabad, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064002,2026-01-23T14:14:17.064003
gj_ahm_007,Hutheesing Jain Temple,Ahmedabad,Gujarat,23.0299,72.5791,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.3,"Hutheesing Jain Temple is a popular religious destination in Ahmedabad, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064018,2026-01-23T14:14:17.064020
gj_ahm_008,Auto World Vintage Car Museum,Ahmedabad,Gujarat,23.0054,72.5858,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.4,"Auto World Vintage Car Museum is a popular cultural destination in Ahmedabad, Gujarat.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064035,2026-01-23T14:14:17.064037
gj_ahm_009,Manek Chowk,Ahmedabad,Gujarat,23.0235,72.5772,"[""food""]",[],"[""tourism"", ""travel""]",200,4.8,"Manek Chowk is a popular food destination in Ahmedabad, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064052,2026-01-23T14:14:17.064054
gj_ahm_010,Law Garden,Ahmedabad,Gujarat,23.0063,72.5685,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.6,"Law Garden is a popular shopping destination in Ahmedabad, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.064072,2026-01-23T14:14:17.064073
gj_ahm_011,Science City Ahmedabad,Ahmedabad,Gujarat,23.0286,72.5635,"[""adventure""]",[],"[""tourism"", ""travel""]",200,4.3,"Science City Ahmedabad is a popular adventure destination in Ahmedabad, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064089,2026-01-23T14:14:17.064090
gj_ahm_012,Riverfront,Ahmedabad,Gujarat,23.0392,72.5844,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.8,"Riverfront is a popular nature destination in Ahmedabad, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064106,2026-01-23T14:14:17.064108
gj_ahm_013,Sarkhej Roza,Ahmedabad,Gujarat,23.0226,72.5527,"[""history""]",[],"[""tourism"", ""travel""]",200,4.5,"Sarkhej Roza is a popular history destination in Ahmedabad, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064123,2026-01-23T14:14:17.064125
gj_ahm_014,Bhadra Fort,Ahmedabad,Gujarat,23.0239,72.5825,"[""history""]",[],"[""tourism"", ""travel""]",50,4.3,"Bhadra Fort is a popular history destination in Ahmedabad, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064140,2026-01-23T14:14:17.064141
gj_ahm_015,Calico Museum,Ahmedabad,Gujarat,23.0197,72.5734,"[""cultural""]",[],"[""tourism"", ""travel""]",0,4.8,"Calico Museum is a popular cultural destination in Ahmedabad, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064160,2026-01-23T14:14:17.064161
gj_ahm_016,Dada Hari Wav,Ahmedabad,Gujarat,23.0199,72.564,"[""history""]",[],"[""tourism"", ""travel""]",50,4.2,"Dada Hari Wav is a popular history destination in Ahmedabad, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064177,2026-01-23T14:14:17.064179
gj_ahm_017,Vastrapur Lake,Ahmedabad,Gujarat,23.0345,72.5802,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.5,"Vastrapur Lake is a popular nature destination in Ahmedabad, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064195,2026-01-23T14:14:17.064196
gj_ahm_018,ISCON Mall,Ahmedabad,Gujarat,23.0328,72.5812,"[""shopping""]",[],"[""tourism"", ""travel""]",0,4.3,"ISCON Mall is a popular shopping destination in Ahmedabad, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064212,2026-01-23T14:14:17.064213
gj_ahm_019,Teen Darwaza,Ahmedabad,Gujarat,23.0061,72.5644,"[""history""]",[],"[""tourism"", ""travel""]",500,4.2,"Teen Darwaza is a popular history destination in Ahmedabad, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064231,2026-01-23T14:14:17.064232
gj_ahm_020,Kamla Nehru Zoo,Ahmedabad,Gujarat,23.0312,72.563,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.4,"Kamla Nehru Zoo is a popular nature destination in Ahmedabad, Gujarat.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064249,2026-01-23T14:14:17.064250
gj_vad_001,Laxmi Vilas Palace,Vadodara,Gujarat,22.3032,73.1635,"[""history""]",[],"[""tourism"", ""travel""]",200,4.5,"Laxmi Vilas Palace is a popular history destination in Vadodara, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064267,2026-01-23T14:14:17.064268
gj_vad_002,Sayaji Baug,Vadodara,Gujarat,22.2962,73.1799,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.5,"Sayaji Baug is a popular nature destination in Vadodara, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064285,2026-01-23T14:14:17.064286
gj_vad_003,Baroda Museum,Vadodara,Gujarat,22.2973,73.1652,"[""cultural""]",[],"[""tourism"", ""travel""]",50,4.2,"Baroda Museum is a popular cultural destination in Vadodara, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064302,2026-01-23T14:14:17.064303
gj_vad_004,Eme Temple,Vadodara,Gujarat,22.3052,73.1928,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.6,"Eme Temple is a popular religious destination in Vadodara, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.064319,2026-01-23T14:14:17.064320
gj_vad_005,Sursagar Lake,Vadodara,Gujarat,22.2984,73.162,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.0,"Sursagar Lake is a popular nature destination in Vadodara, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064337,2026-01-23T14:14:17.064338
gj_vad_006,Kirti Mandir,Vadodara,Gujarat,22.284,73.1804,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.2,"Kirti Mandir is a popular history destination in Vadodara, Gujarat.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064355,2026-01-23T14:14:17.064357
gj_vad_007,Ajwa Nimeta,Vadodara,Gujarat,22.2815,73.1927,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.8,"Ajwa Nimeta is a popular nature destination in Vadodara, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064373,2026-01-23T14:14:17.064375
gj_vad_008,Inorbit Mall Vadodara,Vadodara,Gujarat,22.2924,73.1935,"[""shopping""]",[],"[""tourism"", ""travel""]",0,4.8,"Inorbit Mall Vadodara is a popular shopping destination in Vadodara, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064390,2026-01-23T14:14:17.064391
gj_vad_009,Khanderao Market,Vadodara,Gujarat,22.3055,73.1607,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.5,"Khanderao Market is a popular shopping destination in Vadodara, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064407,2026-01-23T14:14:17.064408
gj_vad_010,Makarpura Palace,Vadodara,Gujarat,22.2862,73.189,"[""history""]",[],"[""tourism"", ""travel""]",0,4.3,"Makarpura Palace is a popular history destination in Vadodara, Gujarat.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064423,2026-01-23T14:14:17.064424
gj_sur_001,Dumas Beach,Surat,Gujarat,21.18,72.8432,"[""beach""]",[],"[""tourism"", ""travel""]",50,4.6,"Dumas Beach is a popular beach destination in Surat, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064443,2026-01-23T14:14:17.064445
gj_sur_002,Surat Castle,Surat,Gujarat,21.1766,72.8385,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.5,"Surat Castle is a popular history destination in Surat, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064461,2026-01-23T14:14:17.064463
gj_sur_003,Dutch Garden,Surat,Gujarat,21.1761,72.8436,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.3,"Dutch Garden is a popular nature destination in Surat, Gujarat.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064478,2026-01-23T14:14:17.064480
gj_sur_004,Sarthana Nature Park,Surat,Gujarat,21.1567,72.812,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.1,"Sarthana Nature Park is a popular nature destination in Surat, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064495,2026-01-23T14:14:17.064496
gj_sur_005,Jagdishchandra Bose Aquarium,Surat,Gujarat,21.1784,72.8363,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.6,"Jagdishchandra Bose Aquarium is a popular nature destination in Surat, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064512,2026-01-23T14:14:17.064513
gj_sur_006,Gopi Talav,Surat,Gujarat,21.1591,72.8314,"[""history""]",[],"[""tourism"", ""travel""]",200,4.5,"Gopi Talav is a popular history destination in Surat, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064529,2026-01-23T14:14:17.064530
gj_sur_007,Science Centre Surat,Surat,Gujarat,21.1816,72.8418,"[""adventure""]",[],"[""tourism"", ""travel""]",100,4.8,"Science Centre Surat is a popular adventure destination in Surat, Gujarat.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.064546,2026-01-23T14:14:17.064547
gj_sur_008,Ambika Niketan Temple,Surat,Gujarat,21.1542,72.8168,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.1,"Ambika Niketan Temple is a popular religious destination in Surat, Gujarat.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064567,2026-01-23T14:14:17.064568
gj_sur_009,Snow Park Surat,Surat,Gujarat,21.1634,72.8102,"[""adventure""]",[],"[""tourism"", ""travel""]",100,4.5,"Snow Park Surat is a popular adventure destination in Surat, Gujarat.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064584,2026-01-23T14:14:17.064585
gj_sur_010,VR Mall Surat,Surat,Gujarat,21.1597,72.8457,"[""shopping""]",[],"[""tourism"", ""travel""]",100,4.3,"VR Mall Surat is a popular shopping destination in Surat, Gujarat.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064601,2026-01-23T14:14:17.064603
as_guw_002,Umananda Temple,Guwahati,Assam,26.1441,91.724,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.9,"Umananda Temple is a popular religious destination in Guwahati, Assam.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064639,2026-01-23T14:14:17.064640
as_guw_003,Assam State Zoo,Guwahati,Assam,26.1339,91.7384,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.7,"Assam State Zoo is a popular nature destination in Guwahati, Assam.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064656,2026-01-23T14:14:17.064657
as_guw_005,Alfresco Grand Cruise,Guwahati,Assam,26.1451,91.7494,"[""adventure""]",[],"[""tourism"", ""travel""]",500,4.1,"Alfresco Grand Cruise is a popular adventure destination in Guwahati, Assam.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064690,2026-01-23T14:14:17.064691
as_guw_006,Srimanta Sankaradeva Kalakshetra,Guwahati,Assam,26.15,91.7212,"[""cultural""]",[],"[""tourism"", ""travel""]",200,4.2,"Srimanta Sankaradeva Kalakshetra is a popular cultural destination in Guwahati, Assam.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.064707,2026-01-23T14:14:17.064709
as_guw_007,Navagraha Temple,Guwahati,Assam,26.1516,91.7309,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.6,"Navagraha Temple is a popular religious destination in Guwahati, Assam.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064724,2026-01-23T14:14:17.064725
as_guw_008,Dipor Bil,Guwahati,Assam,26.1205,91.7241,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.7,"Dipor Bil is a popular nature destination in Guwahati, Assam.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064741,2026-01-23T14:14:17.064742
as_guw_009,Guwahati Planetarium,Guwahati,Assam,26.15,91.7415,"[""cultural""]",[],"[""tourism"", ""travel""]",1000,4.8,"Guwahati Planetarium is a popular cultural destination in Guwahati, Assam.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064758,2026-01-23T14:14:17.064759
as_guw_010,Nehru Park,Guwahati,Assam,26.1367,91.717,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.9,"Nehru Park is a popular nature destination in Guwahati, Assam.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064774,2026-01-23T14:14:17.064776
sk_gan_003,MG Marg,Gangtok,Sikkim,27.3165,88.6274,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.9,"MG Marg is a popular shopping destination in Gangtok, Sikkim.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064825,2026-01-23T14:14:17.064827
sk_gan_004,Rumtek Monastery,Gangtok,Sikkim,27.3315,88.6225,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.5,"Rumtek Monastery is a popular religious destination in Gangtok, Sikkim.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064842,2026-01-23T14:14:17.064843
sk_gan_005,Ganesh Tok,Gangtok,Sikkim,27.3207,88.5964,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.5,"Ganesh Tok is a popular religious destination in Gangtok, Sikkim.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.064859,2026-01-23T14:14:17.064860
sk_gan_006,Hanuman Tok,Gangtok,Sikkim,27.3297,88.5944,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.6,"Hanuman Tok is a popular religious destination in Gangtok, Sikkim.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064875,2026-01-23T14:14:17.064877
sk_gan_007,Banjhakri Falls,Gangtok,Sikkim,27.3236,88.6232,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.2,"Banjhakri Falls is a popular nature destination in Gangtok, Sikkim.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064892,2026-01-23T14:14:17.064893
sk_gan_008,Tashi View Point,Gangtok,Sikkim,27.3312,88.6089,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.9,"Tashi View Point is a popular nature destination in Gangtok, Sikkim.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.064910,2026-01-23T14:14:17.064912
sk_gan_009,Enchey Monastery,Gangtok,Sikkim,27.324,88.6257,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.4,"Enchey Monastery is a popular religious destination in Gangtok, Sikkim.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.064927,2026-01-23T14:14:17.064928
sk_gan_010,Namgyal Institute of Tibetology,Gangtok,Sikkim,27.3333,88.6045,"[""cultural""]",[],"[""tourism"", ""travel""]",0,4.5,"Namgyal Institute of Tibetology is a popular cultural destination in Gangtok, Sikkim.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.064945,2026-01-23T14:14:17.064946
sk_gan_011,Do Drul Chorten,Gangtok,Sikkim,27.3344,88.6024,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.2,"Do Drul Chorten is a popular religious destination in Gangtok, Sikkim.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.064962,2026-01-23T14:14:17.064963
sk_gan_012,Flower Exhibition Centre,Gangtok,Sikkim,27.3464,88.6256,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.1,"Flower Exhibition Centre is a popular nature destination in Gangtok, Sikkim.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.064978,2026-01-23T14:14:17.064979
sk_gan_013,Ranka Monastery,Gangtok,Sikkim,27.3436,88.6256,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.2,"Ranka Monastery is a popular religious destination in Gangtok, Sikkim.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.064995,2026-01-23T14:14:17.064996
sk_gan_014,Himalayan Zoological Park,Gangtok,Sikkim,27.3193,88.601,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.5,"Himalayan Zoological Park is a popular nature destination in Gangtok, Sikkim.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.065012,2026-01-23T14:14:17.065013
sk_gan_015,Seven Sisters Waterfalls,Gangtok,Sikkim,27.3205,88.5928,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.7,"Seven Sisters Waterfalls is a popular nature destination in Gangtok, Sikkim.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.065028,2026-01-23T14:14:17.065029
sk_gan_016,Baba Mandir,Gangtok,Sikkim,27.323,88.612,"[""history""]",[],"[""tourism"", ""travel""]",0,4.4,"Baba Mandir is a popular history destination in Gangtok, Sikkim.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.065046,2026-01-23T14:14:17.065048
sk_gan_017,Ropeway Gangtok,Gangtok,Sikkim,27.3338,88.5989,"[""adventure""]",[],"[""tourism"", ""travel""]",0,4.4,"Ropeway Gangtok is a popular adventure destination in Gangtok, Sikkim.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.065063,2026-01-23T14:14:17.065065
sk_gan_018,Bakthang Waterfall,Gangtok,Sikkim,27.338,88.6182,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.7,"Bakthang Waterfall is a popular nature destination in Gangtok, Sikkim.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.065080,2026-01-23T14:14:17.065081
sk_gan_019,Gonjang Monastery,Gangtok,Sikkim,27.3243,88.6202,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.3,"Gonjang Monastery is a popular religious destination in Gangtok, Sikkim.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.065097,2026-01-23T14:14:17.065098
sk_gan_020,Reshi Hot Springs,Gangtok,Sikkim,27.3297,88.5913,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.9,"Reshi Hot Springs is a popular nature destination in Gangtok, Sikkim.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.065115,2026-01-23T14:14:17.065117
ml_shi_002,Elephant Falls,Shillong,Meghalaya,25.5558,91.8994,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.3,"Elephant Falls is a popular nature destination in Shillong, Meghalaya.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.065152,2026-01-23T14:14:17.065153
ml_shi_003,Shillong Peak,Shillong,Meghalaya,25.5618,91.8847,"[""adventure""]",[],"[""tourism"", ""travel""]",0,4.1,"Shillong Peak is a popular adventure destination in Shillong, Meghalaya.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.065168,2026-01-23T14:14:17.065170
ml_shi_004,Don Bosco Museum,Shillong,Meghalaya,25.551,91.8983,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.5,"Don Bosco Museum is a popular cultural destination in Shillong, Meghalaya.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.065188,2026-01-23T14:14:17.065189
ml_shi_005,Ward's Lake,Shillong,Meghalaya,25.568,91.8999,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.4,"Ward's Lake is a popular nature destination in Shillong, Meghalaya.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.065205,2026-01-23T14:14:17.065206
ml_shi_006,Police Bazar,Shillong,Meghalaya,25.5786,91.9029,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.6,"Police Bazar is a popular shopping destination in Shillong, Meghalaya.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.065221,2026-01-23T14:14:17.065223
